Sale_ID,Customer_ID,Book_ID,Date_ID,Store_ID,Quantity_Sold,Sale_Amount,Discount_Applied
172501,572,308,20230304,48,4,146.82,10.93
70120,777,164,20231118,37,2,171.36,12.9
349077,320,112,20230828,96,3,282.86,19.76
932174,182,349,20230613,52,1,94.11,3.2
63814,952,336,20231216,79,1,71.35,5.44
805309,396,230,20230804,83,3,202.02,15.86
683637,77,282,20231217,3,5,135.24,6.35
588880,908,229,20231015,53,3,174.52,4.98
429255,585,65,20231226,61,2,40.6,2.63
175573,259,178,20230523,53,3,68.73,6.72
347670,113,384,20230422,49,2,22.42,1.18
642493,685,111,20230224,54,3,178.84,14.53
108986,601,66,20230308,8,4,244.56,22.23
678624,265,339,20231001,96,3,217.08,9.42
674473,753,152,20230831,6,3,282.76,26.16
133602,799,399,20230114,16,5,287.93,9.77
41667,575,432,20230314,9,4,238.15,23.16
592655,907,469,20230919,95,3,53.16,2.63
288283,726,140,20230514,45,5,395.84,7.78
111927,811,484,20230319,85,5,362.36,33.36
437580,89,158,20230628,45,2,42.81,0.55
588823,175,382,20230505,80,2,53.32,3.76
59938,222,413,20230407,100,3,40.88,0.33
879248,915,180,20230512,3,2,56.09,3.08
115983,672,490,20230903,88,3,35.38,1.39
402351,706,213,20230227,25,5,329.14,3.53
275748,325,476,20230704,59,4,222.18,7.94
397283,958,52,20231125,96,2,98.8,3.84
378615,340,318,20230712,27,4,280.98,18.09
90557,127,220,20230523,92,3,66.19,2.74
142799,563,295,20230530,43,2,128.88,0.61
15352,499,453,20230304,75,4,236.57,4.0
112740,462,30,20231107,30,4,165.8,9.56
755622,969,359,20231115,1,1,73.35,1.37
715306,108,296,20231101,8,5,203.15,12.45
431094,833,242,20231107,31,5,300.94,6.84
215012,405,491,20230812,85,4,216.08,11.59
337030,79,336,20230120,17,5,188.13,5.89
841723,209,9,20230123,59,2,123.89,3.76
675160,183,268,20230421,95,3,217.52,10.76
985519,222,335,20230331,87,3,187.95,8.14
593368,808,248,20230831,26,2,99.51,1.21
290671,171,492,20231201,19,4,155.82,11.5
307711,557,10,20230605,43,2,66.43,0.08
854220,629,384,20230606,35,4,384.99,3.98
453908,284,125,20230511,83,2,37.53,3.67
411334,632,139,20230503,86,1,79.71,3.5
31035,944,381,20230601,5,2,41.2,3.81
364245,322,164,20230221,43,4,179.78,15.56
316159,388,134,20230304,16,2,109.82,0.94
679560,929,376,20230103,60,5,359.22,7.89
900860,596,382,20231207,68,4,248.48,9.07
800894,356,343,20230805,72,4,258.19,12.91
570043,415,83,20230430,56,4,138.58,0.51
24907,877,41,20230930,36,2,88.92,3.83
12195,810,430,20230215,67,3,158.69,12.66
632965,829,44,20230207,32,4,383.21,15.69
106884,857,331,20230728,92,3,257.46,18.51
760787,591,473,20231220,82,2,38.16,0.21
80151,233,91,20231207,90,4,398.15,8.32
105749,647,354,20231101,54,2,22.89,2.0
88946,644,432,20231026,46,1,98.24,3.39
277716,699,66,20230514,92,3,64.02,6.03
600173,453,344,20230910,42,3,72.71,4.35
610013,680,269,20230526,17,5,251.4,16.48
502184,687,458,20230502,55,2,31.36,0.7
798156,762,8,20230529,14,1,51.75,1.63
462835,563,253,20230906,29,3,119.7,7.95
42189,233,53,20230508,36,1,34.48,0.35
65329,910,297,20230228,32,2,79.3,1.54
507299,533,497,20230210,74,1,12.61,0.89
838361,641,136,20230602,73,5,328.76,0.89
553299,257,313,20230228,26,4,102.83,5.96
701977,289,28,20231217,2,4,321.43,2.02
639375,814,376,20230503,25,3,67.48,2.82
25078,323,95,20231013,92,1,99.72,2.81
174263,986,357,20230212,90,3,31.19,1.05
866227,472,289,20231101,43,4,199.39,8.51
354942,626,255,20230730,82,1,77.02,6.4
337202,532,227,20230322,62,4,317.02,10.9
361745,708,352,20230302,41,1,28.0,1.66
168190,950,294,20230913,27,1,71.21,6.18
306404,284,452,20231031,58,1,91.83,5.41
111397,551,228,20230517,85,1,59.04,2.04
695572,802,50,20230411,18,5,148.16,4.94
860125,659,488,20230505,30,2,186.92,0.88
926262,959,374,20230208,78,3,77.19,7.09
843397,841,157,20230430,3,5,206.64,10.51
704738,91,358,20230421,65,4,80.23,0.94
164761,800,491,20230516,99,3,273.84,1.26
147106,967,112,20230117,86,1,93.8,1.02
952969,223,365,20230820,30,4,106.87,4.89
191652,485,171,20230526,68,4,313.53,11.31
790920,690,362,20230608,1,4,240.04,15.94
42856,445,105,20231222,48,3,185.3,13.54
60890,701,350,20231121,28,2,27.84,2.13
747097,892,461,20231109,55,5,359.91,8.79
90963,971,426,20230523,51,5,272.22,2.82
952100,328,11,20230605,54,5,410.63,19.97
697968,662,326,20230201,11,1,57.93,5.78
21061,917,129,20231222,39,1,90.8,1.01
87298,137,190,20230601,56,4,385.77,2.27
671837,291,323,20230503,23,3,276.51,4.48
969377,383,455,20230611,39,4,264.51,0.06
379443,912,351,20230210,62,1,80.95,1.19
37002,522,452,20230716,33,4,285.18,20.01
395993,15,241,20230922,48,1,25.1,0.55
262178,593,15,20230412,67,2,173.42,17.31
454935,737,146,20231022,15,2,132.38,7.01
210377,885,14,20230723,33,4,194.7,1.88
220198,475,89,20230125,70,1,14.25,0.37
280869,690,364,20230430,5,5,137.31,4.25
362941,942,83,20231220,70,1,97.31,6.56
462174,932,354,20230502,77,1,85.13,2.86
682071,920,221,20230101,63,4,153.11,13.2
680195,27,233,20231127,74,1,31.63,1.08
269259,568,345,20230330,64,2,107.84,1.52
6164,287,73,20230215,10,3,121.61,4.85
192549,561,460,20230526,36,3,251.68,11.45
329024,306,143,20230609,1,5,316.14,18.17
796715,308,75,20231128,28,3,255.79,12.31
958101,71,24,20230908,95,4,278.07,5.78
563358,1,146,20230310,19,3,31.33,2.01
799119,650,102,20230914,71,5,400.37,32.81
517202,589,467,20231108,23,4,138.78,2.63
192261,572,333,20230424,9,1,72.35,5.78
775728,864,454,20230701,62,2,199.38,17.79
53948,460,200,20230618,79,2,148.24,2.67
306172,458,169,20231213,90,5,436.77,28.96
450719,282,34,20231125,22,2,109.14,10.83
831851,624,273,20231205,83,4,164.95,4.94
85990,120,385,20230320,54,2,156.74,8.36
609109,256,363,20230919,26,4,138.82,12.27
817812,602,313,20231021,76,5,95.66,7.3
810504,662,56,20230716,86,1,74.58,6.85
985937,425,50,20230815,65,4,336.94,19.24
446630,545,440,20230919,50,5,225.01,18.5
21714,18,429,20231202,98,5,239.46,2.49
338652,918,150,20231114,85,1,29.55,2.13
920282,315,418,20231221,61,3,135.65,12.34
810720,923,477,20230708,72,5,259.67,3.38
135838,762,228,20231112,43,5,202.12,12.21
98588,681,53,20230929,7,5,148.25,2.41
803758,499,449,20230407,7,4,272.68,9.19
588515,409,255,20231218,62,5,446.1,42.67
940498,442,104,20230216,48,1,50.66,4.88
423394,69,445,20231128,90,1,91.36,4.57
910015,498,455,20230113,37,1,26.86,1.71
846404,615,224,20230604,25,2,196.19,18.6
878162,846,369,20230425,62,1,44.97,0.35
253511,138,248,20231023,1,1,80.06,5.2
874819,673,487,20231215,10,3,79.26,6.51
321011,414,194,20230217,86,4,90.32,0.94
87338,411,341,20230301,7,2,67.43,5.77
792815,882,385,20230821,35,2,50.72,1.97
797671,117,412,20231027,11,3,179.25,10.67
365851,530,310,20230805,88,2,146.08,11.86
958759,741,39,20231023,61,3,270.43,1.13
195244,19,234,20230707,7,2,54.38,2.27
729149,411,56,20231017,33,3,189.54,9.69
104558,588,260,20230119,37,1,16.17,1.02
876932,817,486,20230813,82,1,12.61,0.65
940909,425,251,20230524,15,1,29.4,0.7
452978,617,129,20230403,77,1,43.89,1.41
839777,165,291,20230321,91,1,96.96,4.45
305057,98,346,20230203,25,3,138.38,2.04
725570,319,387,20230513,12,3,276.71,6.92
245799,860,353,20230914,84,4,308.39,14.23
889668,971,152,20230511,45,5,105.59,8.35
136569,833,377,20230816,6,2,196.54,3.63
677353,421,141,20230318,52,2,187.92,16.55
828458,918,191,20230323,42,5,260.04,25.42
42288,241,257,20230409,24,2,150.04,5.46
795800,448,21,20230805,100,1,45.75,4.24
873793,552,107,20231119,50,3,243.97,17.66
770353,528,59,20230425,44,5,404.96,11.93
194664,747,224,20230324,16,3,125.71,0.63
823528,559,75,20230419,71,4,274.14,18.04
755842,456,250,20231023,14,5,95.05,9.4
350444,302,366,20230302,64,1,58.47,2.9
448097,835,332,20230730,65,4,362.25,23.88
859957,147,197,20231019,58,3,278.63,13.2
10127,678,434,20230416,68,1,10.7,0.08
903256,398,318,20231027,68,2,194.15,7.31
134938,288,463,20230327,21,2,160.57,3.63
758600,752,398,20230819,97,1,16.28,1.24
431275,97,340,20230501,2,4,94.35,5.7
152153,333,170,20230818,83,2,115.18,3.79
830105,511,337,20230606,4,4,195.2,13.71
82956,163,483,20230515,8,3,55.8,2.95
181600,948,409,20230414,6,4,341.18,25.55
233341,566,338,20230523,93,3,56.69,3.19
206451,687,479,20231029,16,3,252.73,23.83
995720,258,384,20231222,66,5,411.68,19.5
201639,869,116,20230412,40,5,127.8,9.62
984655,570,485,20230401,92,2,38.9,3.34
567341,342,61,20230702,83,3,175.03,14.15
406574,609,203,20230815,84,3,247.85,12.77
507340,587,468,20230711,26,2,143.16,8.44
53617,655,53,20231018,28,1,82.23,6.83
827261,976,492,20230924,19,3,259.68,0.53
49195,241,449,20230708,100,2,186.33,3.14
32941,801,21,20230608,17,2,143.6,7.05
980369,433,476,20231022,45,5,205.26,1.06
169266,463,274,20231222,38,1,87.13,2.74
965429,665,316,20230518,92,2,74.74,5.62
55596,692,195,20230407,69,3,282.52,18.82
712202,993,33,20230817,56,5,361.38,10.85
297236,750,384,20230120,88,2,96.75,5.62
207797,810,254,20230423,6,5,239.35,1.74
213001,975,207,20230123,52,5,312.86,16.36
722420,859,68,20231126,64,3,101.55,3.65
866209,90,294,20231129,60,5,427.26,32.05
554298,704,362,20231212,92,1,74.53,4.15
242598,418,443,20231022,48,3,198.43,2.38
85357,791,447,20230726,98,4,395.03,12.52
153661,722,22,20230302,62,3,218.18,7.65
712800,578,58,20230905,4,3,208.74,1.44
210089,944,464,20230630,16,5,185.26,4.05
419072,47,100,20230909,81,3,296.15,8.12
471406,965,71,20231030,61,5,165.16,4.86
467332,750,443,20230325,91,2,175.24,9.44
977967,989,124,20230418,99,1,88.71,1.55
241642,398,285,20230524,80,3,64.75,3.96
709350,829,292,20231108,10,2,25.53,2.28
40914,736,283,20230317,72,2,133.68,10.22
793143,624,445,20230205,77,5,128.33,5.2
511909,892,369,20230818,44,1,78.28,5.41
984866,964,305,20230323,82,2,29.51,1.23
161772,747,154,20230915,38,5,370.65,24.72
801450,977,445,20230503,11,4,133.1,7.29
389318,367,128,20230623,60,1,51.21,3.57
963693,251,239,20231101,2,5,264.27,19.17
529955,296,123,20230313,87,3,211.59,12.96
927152,587,75,20231229,4,3,72.94,0.76
544670,227,325,20231013,31,1,96.13,4.6
699052,775,346,20231210,65,1,29.5,0.78
664637,160,46,20230914,10,3,203.77,2.57
904869,412,24,20230603,45,2,195.49,13.27
145714,82,152,20231211,57,5,443.41,32.13
697935,150,287,20230712,63,4,89.02,2.38
138763,218,219,20230417,55,4,197.0,0.27
221405,228,466,20230325,96,3,60.47,0.58
22809,762,368,20230318,81,5,167.83,6.85
771388,999,290,20230124,41,1,74.19,5.48
214430,582,446,20230122,42,4,170.63,5.76
478454,832,45,20231208,9,3,284.43,5.52
266469,412,96,20230517,7,2,99.61,5.03
991054,670,381,20231109,22,5,352.46,24.69
517419,403,388,20230421,95,1,48.8,0.06
397157,885,134,20230517,14,1,21.65,0.11
70565,602,437,20230705,2,2,41.38,1.76
65524,944,226,20230413,63,3,50.93,1.22
333824,424,358,20231217,40,2,116.51,4.68
4001,165,271,20230626,51,1,20.84,1.03
812885,935,317,20230410,31,4,189.44,5.08
842314,232,110,20231111,42,1,78.77,7.45
700210,871,164,20230914,8,2,77.69,6.5
958186,103,302,20230902,92,4,142.12,9.19
981150,949,388,20231201,71,4,314.69,30.12
457179,254,374,20230312,9,5,266.39,4.01
156804,262,364,20231027,19,5,336.96,10.78
404048,854,212,20230325,95,5,377.01,1.16
675353,497,237,20231223,100,5,143.66,11.08
2375,323,489,20230501,86,3,34.26,2.86
827943,243,46,20231202,41,1,15.14,0.11
351529,971,313,20230701,37,3,274.09,17.05
966391,958,35,20230422,51,3,152.26,0.62
557216,45,414,20230413,18,4,126.67,11.67
647719,549,78,20231106,5,1,91.99,3.89
884938,901,316,20230124,13,5,486.89,46.38
174706,844,313,20230112,79,1,12.94,0.67
197705,533,15,20231011,40,5,219.01,21.68
838103,794,103,20230906,43,2,144.2,11.41
283479,676,145,20230405,80,5,340.48,14.76
445060,717,353,20230813,8,5,484.43,0.29
801986,346,430,20230429,22,1,57.35,0.54
911685,907,188,20231108,40,3,196.49,3.68
429255,574,333,20230127,73,1,44.26,3.74
611725,587,322,20230123,20,5,232.79,1.89
424182,454,262,20230101,99,3,188.69,10.29
786037,246,395,20231104,51,5,325.08,28.32
415100,88,348,20230304,67,5,182.32,12.62
663765,634,112,20231120,65,4,189.36,7.45
179181,479,395,20231029,61,5,176.06,6.27
640198,610,54,20230801,46,1,18.26,0.08
535709,370,193,20230218,23,5,465.05,9.4
737167,917,105,20231022,88,5,183.48,13.34
836943,449,59,20230917,88,1,34.63,0.59
305226,197,256,20230914,62,2,153.32,0.12
995986,54,14,20231121,67,5,160.98,4.97
411626,158,115,20230731,86,4,294.5,1.21
877128,244,483,20230917,58,2,28.32,0.11
993533,843,361,20230516,3,4,371.08,1.01
282783,432,158,20231016,50,1,99.64,3.77
155159,334,189,20230925,17,4,190.66,7.24
430952,906,435,20230515,11,3,110.42,4.97
975857,605,420,20231107,8,1,92.61,0.01
175944,85,294,20230822,47,3,276.82,9.19
884617,201,443,20230603,75,4,273.41,1.99
927009,907,141,20231028,76,5,222.4,8.0
65560,801,62,20230511,30,3,44.7,2.09
4747,872,82,20231031,84,2,120.79,0.15
83959,265,127,20230101,59,1,45.4,4.05
750564,586,417,20230915,96,3,215.76,1.18
589034,84,134,20230114,25,5,267.13,1.67
954142,730,485,20230517,15,1,48.71,0.63
289093,169,288,20230226,53,2,62.36,2.44
524400,708,114,20230801,98,2,75.87,7.43
505881,343,303,20231019,14,2,150.57,6.2
456926,943,409,20230501,35,5,395.82,27.3
614367,280,257,20230412,50,3,110.57,5.17
346870,887,105,20230622,83,3,105.03,10.49
319494,127,430,20230408,78,1,23.09,1.56
866842,866,422,20230116,94,5,380.15,16.0
758666,579,390,20230311,34,2,66.67,3.82
730057,260,85,20230821,65,5,336.31,22.04
763884,88,397,20230607,75,4,362.24,13.57
462658,93,143,20230211,53,4,231.05,17.35
948635,758,142,20230329,33,4,55.51,3.45
236043,830,67,20230516,82,3,167.33,16.39
145967,279,202,20230703,98,5,241.11,20.17
110496,833,122,20230505,36,4,263.23,17.41
687708,586,10,20231114,55,2,98.24,4.14
219478,446,271,20230723,30,4,286.4,10.11
790087,91,398,20231108,82,1,69.95,4.17
511301,668,136,20230318,1,3,272.72,15.6
174224,697,276,20230409,45,4,284.97,21.31
225386,406,88,20230628,95,1,93.06,4.12
296996,899,51,20230713,29,3,35.82,2.15
981805,852,18,20230419,34,4,70.99,1.42
421760,74,170,20231027,84,4,350.13,18.11
769683,582,163,20230528,83,5,385.43,22.86
737472,425,117,20231218,58,5,140.39,8.14
270801,504,342,20231030,65,4,154.64,1.71
646999,665,307,20230216,87,1,66.12,0.74
669547,679,427,20230816,24,5,344.95,3.97
278370,309,72,20230325,19,4,375.06,25.81
432875,161,265,20230308,80,2,157.18,2.71
373175,958,478,20231013,3,2,161.64,12.93
236843,569,181,20231003,29,1,57.74,5.69
832854,557,244,20230317,65,1,10.59,0.61
583959,64,366,20230629,7,2,113.7,5.63
289471,346,224,20231228,82,5,325.11,5.65
6452,197,385,20230321,69,5,54.12,4.67
898820,673,196,20231204,83,1,68.5,5.07
103159,974,375,20231024,98,2,105.45,2.94
987539,369,19,20230817,92,3,61.23,5.87
764738,823,143,20230525,91,2,59.87,0.21
447787,11,198,20230424,33,4,141.22,2.74
676382,142,315,20230903,73,4,382.78,21.56
120094,228,483,20231201,13,5,85.03,1.72
862502,117,167,20231119,53,1,57.43,1.49
596219,445,330,20231110,9,3,74.56,4.99
100283,103,279,20230514,21,5,357.88,0.44
621311,851,99,20230706,60,1,90.57,0.21
619556,872,109,20230112,87,5,464.73,33.34
269756,782,371,20231107,40,3,252.86,1.08
559683,595,492,20230501,94,2,159.27,5.91
318381,521,138,20231102,87,1,80.43,1.47
744926,994,129,20231208,17,5,398.0,4.13
476655,371,224,20230529,87,3,217.3,7.76
534730,895,300,20230811,49,3,298.98,10.95
986445,304,364,20230326,72,4,78.5,7.35
889112,687,81,20230627,100,3,214.83,19.13
228771,401,293,20230120,23,4,198.16,4.72
367656,99,34,20230924,33,4,345.15,21.32
241172,457,466,20230927,58,3,138.35,3.28
729292,247,282,20230902,46,3,203.27,1.46
111116,547,420,20231205,80,1,66.46,2.19
539239,882,333,20230519,4,2,176.54,11.05
12417,340,465,20230915,100,2,64.63,5.18
351502,559,417,20230830,48,3,136.69,0.3
943500,476,205,20230529,20,3,159.41,15.06
236034,824,403,20231101,4,4,352.62,1.2
525775,294,315,20231117,58,4,210.7,16.17
284816,307,271,20230613,5,4,388.1,5.09
165564,885,427,20230514,36,2,74.86,5.39
497202,690,292,20230514,99,1,28.65,1.3
440279,953,150,20231022,98,4,335.21,22.78
140062,302,407,20230921,35,4,44.59,3.74
564206,315,25,20230607,34,5,259.35,12.13
361450,642,249,20230401,19,4,91.44,5.19
585843,790,110,20230827,31,3,36.24,2.64
89799,933,12,20231223,38,3,187.56,8.22
717752,96,368,20231214,37,2,37.63,0.39
770944,925,323,20230914,16,2,26.38,1.75
995206,373,29,20230923,11,3,218.97,5.11
156578,921,316,20231209,72,3,34.94,2.95
585705,151,317,20230403,96,5,318.12,7.85
496462,40,93,20230807,2,4,212.52,16.39
748293,634,74,20230531,18,5,218.42,8.8
256330,7,275,20230623,76,5,68.09,4.77
923905,656,417,20230218,8,2,152.88,5.78
606347,429,385,20230604,88,3,43.45,3.35
596522,446,358,20231029,63,1,61.79,4.12
218794,122,335,20230816,9,3,156.09,2.45
92563,4,128,20230808,91,1,87.75,8.15
65189,655,410,20231115,78,5,427.3,27.34
290833,247,205,20230928,3,3,155.65,4.52
773207,99,271,20231015,73,1,24.25,1.38
832370,272,47,20230131,9,4,164.79,14.78
349575,106,89,20230428,78,4,113.97,11.0
601604,905,290,20231020,58,5,353.97,24.41
669303,541,49,20230803,9,5,279.14,8.28
474822,872,483,20230629,90,5,488.43,48.62
235234,192,340,20230628,45,4,267.66,24.07
789635,82,56,20230410,16,4,349.69,21.42
604869,497,83,20231207,38,2,131.66,1.49
38826,739,500,20231107,45,1,25.85,2.5
508257,24,22,20230826,74,5,493.11,22.31
283543,508,35,20230622,69,1,86.74,1.07
599270,54,174,20231112,10,2,74.71,0.21
81163,63,369,20230101,26,2,51.15,4.01
499777,205,246,20231124,34,3,119.41,3.33
958180,311,188,20230804,52,3,124.71,6.66
230533,584,484,20231111,84,4,89.54,5.86
707074,317,89,20230815,80,3,187.08,17.86
849460,367,248,20231207,48,1,71.52,6.6
878227,268,110,20230708,3,5,248.96,24.32
543487,478,141,20231013,72,2,24.32,0.69
776023,877,251,20230210,54,2,39.3,1.15
717638,812,160,20230712,54,1,64.37,0.13
647952,373,250,20231208,13,2,112.62,4.74
68998,889,108,20230724,25,4,78.81,5.28
838683,232,449,20230817,48,2,178.18,4.2
869215,691,220,20231109,78,2,79.43,5.1
145073,860,298,20230330,13,1,38.85,3.01
5803,886,155,20230817,97,1,67.42,3.11
822380,307,500,20230518,86,2,71.43,6.79
839927,679,64,20230207,56,5,107.27,3.79
934552,676,300,20230404,70,4,44.66,2.08
39136,287,117,20230620,71,2,114.52,1.08
331521,158,218,20231227,9,1,83.84,5.7
46677,776,472,20231014,67,5,95.24,9.39
985088,804,351,20231118,22,3,120.88,10.77
743890,698,475,20230923,22,4,143.58,5.49
10006,933,159,20231013,31,2,152.41,2.12
832592,169,491,20231109,76,5,128.97,8.02
652874,239,188,20230819,24,5,423.99,34.53
412975,369,236,20230403,63,1,22.89,1.14
433294,526,253,20230525,55,3,171.23,2.78
270781,448,217,20230313,75,2,194.89,14.64
659309,516,21,20230719,11,1,10.53,0.02
96599,235,237,20230827,85,1,71.93,0.47
117300,541,309,20231214,16,1,62.74,2.89
891268,162,191,20231118,36,3,265.53,25.45
611801,498,172,20230112,65,4,85.25,2.24
430862,999,311,20231028,98,4,398.95,7.61
355798,835,351,20231212,45,3,85.83,0.06
58651,300,37,20230608,11,1,20.86,0.22
12014,895,361,20230826,77,1,15.17,0.3
922827,288,465,20230703,17,2,159.95,0.26
847707,280,173,20230507,4,1,53.24,5.2
676274,951,278,20230722,46,3,154.52,11.58
604046,658,486,20230924,39,3,155.21,14.32
420661,795,284,20230426,30,3,294.65,19.56
820005,480,292,20230507,98,3,59.88,0.54
760174,84,16,20230825,80,3,169.43,8.79
947106,40,293,20230421,83,2,107.57,7.33
455339,973,231,20230223,20,2,160.43,14.04
763510,453,40,20231123,27,2,64.62,0.06
178731,949,86,20230807,22,1,41.16,0.77
822781,745,250,20230506,50,1,10.94,0.55
291936,115,430,20230120,86,3,297.4,0.61
706142,732,171,20231113,29,4,232.84,10.06
513333,188,204,20230318,89,5,217.92,11.56
856009,786,378,20230607,73,5,373.37,12.15
702251,251,38,20230517,66,5,499.87,49.89
931178,211,271,20230522,11,1,26.62,0.96
411155,152,5,20230314,57,4,201.04,19.64
769914,443,303,20230930,3,4,175.19,2.09
371971,719,104,20230519,22,3,227.96,2.34
750891,696,324,20231212,7,3,75.9,3.36
352408,831,196,20230708,44,5,126.42,11.88
334954,495,20,20230403,86,5,259.11,11.47
376138,62,448,20230507,19,5,110.38,0.56
829320,711,409,20230823,18,4,133.03,9.01
368562,860,461,20230519,38,5,347.52,10.86
210763,274,113,20230806,35,2,141.06,3.76
580301,633,135,20231104,95,2,120.36,2.63
340663,474,329,20230826,45,4,293.53,25.45
241063,635,183,20230514,14,4,84.91,0.39
373932,228,459,20230806,6,3,96.48,5.36
5296,668,404,20230308,59,4,54.92,0.53
15584,79,206,20230329,52,4,398.6,7.54
957220,708,320,20230523,5,5,109.44,5.46
327763,934,87,20231117,35,5,453.75,15.53
831829,903,188,20230120,55,1,91.14,6.25
532512,742,407,20230414,73,3,185.62,6.68
114436,308,242,20230617,18,1,74.99,3.9
6891,24,55,20230207,51,3,106.93,1.1
727689,610,193,20230222,94,3,102.48,8.44
204838,42,483,20231028,61,5,344.22,31.57
585044,501,206,20230516,54,4,350.11,11.21
680095,977,31,20230802,41,4,284.54,13.95
898715,72,65,20230621,100,2,146.75,2.61
2340,361,297,20230825,99,5,292.32,17.54
411533,663,188,20230416,22,4,347.62,24.69
502536,308,128,20231029,27,1,97.42,9.6
110752,730,339,20231214,3,1,53.66,0.97
514266,45,57,20230517,32,1,20.43,1.08
507624,815,381,20230428,48,1,60.47,5.54
611692,926,394,20230721,20,2,81.26,1.79
767221,329,51,20230226,52,5,312.78,30.46
440475,489,308,20231222,69,2,55.24,5.02
501003,352,353,20231126,5,3,239.52,7.96
616568,539,425,20231130,90,3,99.65,3.74
840266,652,49,20230202,36,2,112.81,6.59
468459,368,452,20230421,69,5,470.6,37.66
276827,247,131,20230504,5,3,43.99,2.92
266241,821,388,20231205,3,5,229.3,1.35
241404,383,74,20230306,16,1,65.05,0.4
78766,289,260,20230504,97,4,371.24,26.55
